Iteration,AvgQValue,AvgTarget,AvgLoss,Test Reward
880,-12.5282404187399,-12.5659830055457,0.02828266089855,-13.0
890,-11.0927439941767,-11.0718748334618,0.11246286395614,-13.0
900,-9.51978733798629,-9.66195099015764,0.10751247285377,-200.0
910,-12.145751293653,-12.1823389895118,0.03133090358085,-13.0
920,-9.08748137660102,-9.08568294940562,0.00986428605385,-13.0
930,-9.46365857312191,-9.47477395618827,0.00836802339147,-13.0
940,-10.6433604694028,-10.6588825894382,0.00610611995618,-13.0
950,-9.84839271464434,-9.80346127437696,0.00791631724331,-13.0
960,-7.97280829411225,-7.9641456874201,0.00316731059699,-13.0
970,-7.6300479101425,-7.62263027467595,0.00618038034179,-13.0
980,-12.8260108811431,-12.8003087930842,0.00217177655102,-13.0
990,-10.2886016825598,-10.2833588915666,0.00045128733094,-13.0
1000,-9.98345941922852,-9.98723584663669,0.00133899418431,-13.0
