Iteration,AvgQValue,AvgTarget,AvgLoss,Test Reward
520,-55.5947547496953,-54.8779093782663,46.8462061657613,-200.0
530,-55.6151198062197,-55.9595718719578,0.14895453380387,-200.0
540,-56.3628544495263,-56.3456022329798,0.02302942809814,-200.0
550,-55.4890881189038,-55.0843375812821,22.1704036001372,-200.0
560,-54.8036615984347,-55.5523122063266,0.56875783564459,-200.0
570,-53.7854940727044,-54.2143373221424,0.26494245638656,-200.0
580,-54.7743708368054,-55.0535910362885,0.09923056093477,-200.0
590,-55.2884414834992,-55.3797549750811,0.03692074839239,-200.0
600,-56.5324007611793,-56.5807821458865,0.02091824829117,-200.0
610,-58.099155583953,-58.7148622346791,0.4082099969883,-200.0
620,-56.5001427983609,-56.7645021820473,0.10614022378219,-200.0
630,-58.1412295346776,-58.1902126205059,0.11946209314963,-200.0
640,-58.105602355806,-58.5095227759059,0.19252488721867,-200.0
650,-55.9653474760735,-55.8705343684657,0.03587412083342,-200.0
660,-54.8846777948887,-55.221047179698,0.16043457816059,-200.0
670,-56.381092272408,-56.6007174804335,0.08153877408202,-200.0
680,-55.4085232515781,-55.814050423001,0.23957673438942,-200.0
690,-54.2844503423163,-54.4244494819692,0.06434480010378,-200.0
700,-53.0308587608806,-53.0220225820787,19.9942819762402,-200.0
710,-51.9250543931216,-51.6140200433987,17.9882352848254,-200.0
720,-53.7290394286815,-53.287231480608,21.1799877100229,-200.0
730,-51.8616655037073,-51.8738484485227,0.05079987977847,-200.0
740,-51.8329698076196,-52.0033605784704,0.0720727846034,-200.0
750,-54.2552732783423,-54.3800413921842,0.05416798587381,-200.0
760,-51.9148125649396,-52.0259330295681,0.09341261765133,-200.0
770,-50.1007900324209,-50.5737950713781,0.94293758561077,-200.0
780,-49.3296777357467,-49.4990000582412,0.12414179191864,-200.0
790,-46.1307601625097,-45.8906298106892,18.7606318646914,-200.0
800,-48.8183133833397,-48.7668941200016,14.6819144665988,-200.0
810,-51.3870327372476,-51.6492740689659,0.08828171831201,-200.0
820,-51.4137678037147,-51.5902711410853,17.5848932445336,-200.0
830,-51.4329722601993,-51.8535234970728,0.20535813926975,-200.0
840,-52.11007590397,-52.0343540345657,21.2263543016651,-200.0
850,-52.1371715484371,-52.3147557163221,0.12549492510837,-200.0
860,-53.6363066615771,-53.6322212855344,0.0396827776312,-200.0
870,-54.9528316126709,-55.1236015564813,22.932667355738,-200.0
880,-54.9905267029162,-54.9826363495164,22.4706955462239,-200.0
890,-54.5797464523634,-54.7192876130286,22.4926340831079,-200.0
900,-54.7717202806176,-54.7201563318843,0.05982103944853,-200.0
910,-52.705992444093,-52.5534089835397,0.12194959257979,-200.0
920,-50.9663828011197,-50.8888981298835,0.05768598985418,-200.0
930,-52.2796163983763,-51.6384481533407,39.2529614791332,-200.0
940,-51.4792043923661,-51.7626983945718,0.13412334805475,-200.0
950,-51.1700661917239,-51.4453022980977,0.20641008247738,-200.0
960,-53.2416352689427,-53.1941961727449,19.5858468673755,-200.0
970,-50.6711830770281,-50.6364704533137,19.9155882202226,-200.0
980,-47.5015180343876,-47.3300898158659,12.164775939776,-200.0
990,-43.9309533655336,-43.9830820794593,14.7011595459971,-113.0
1000,-38.036252289493,-38.5027348899476,0.69056362908969,-93.0
1010,-33.518519390742,-33.856609758868,0.41663283735504,-154.0
1020,-28.9709213962098,-28.655367500156,4.77524646332902,-200.0
1030,-28.6083560259503,-28.5060037821451,0.28216101228243,-152.0
1040,-28.1113043725725,-28.1861643439072,0.31310677270902,-143.0
1050,-30.3332053154447,-30.4374446052483,6.85084943288082,-111.0
1060,-32.1439745811491,-32.3019342456425,0.21935571678837,-196.0
1070,-32.9388460440113,-33.0223456221209,0.36430749432499,-148.0
1080,-35.7793040205638,-35.96999639032,0.60905514157617,-145.0
1090,-30.5708889179141,-30.3139235183634,0.56010727228308,-200.0
1100,-28.3673019258353,-28.6637732048024,0.25900561237234,-200.0
1110,-33.5789268047354,-33.7352156785604,0.50976176191728,-175.0
1120,-30.3308012442283,-30.6408518407373,0.81492640433686,-200.0
1130,-29.2383803944289,-29.3567760932806,0.28566466312995,-200.0
1140,-27.0236345328272,-26.8058150023811,5.35801786792801,-121.0
1150,-32.8976410668531,-33.0369843077628,0.17839608039663,-200.0
1160,-35.1975403781159,-34.7742968450679,26.6140731969168,-153.0
1170,-36.637708261214,-36.8399313680462,0.20188982282125,-200.0
1180,-35.9755511567849,-35.580909375412,9.01350387615206,-126.0
1190,-35.4381464948118,-35.5072642477463,0.15563406181778,-172.0
1200,-34.2417336519127,-34.230141563422,17.3228079012865,-200.0
1210,-36.1886999700728,-36.3498301606991,0.17955999424566,-200.0
1220,-37.3932985810845,-37.6164420457588,0.26361902266424,-200.0
1230,-37.1088339186536,-37.0414257647163,8.52713980465395,-200.0
1240,-36.249088317636,-35.9604829450133,4.85217929661407,-200.0
1250,-35.895460221848,-36.1230428489642,0.10383449501809,-200.0
1260,-34.67577559606,-35.0322196839999,1.33846103316488,-200.0
1270,-24.9071335890726,-24.7912807690088,0.11861660816078,-200.0
1280,-24.0673661565429,-23.8366160416632,0.2998242715553,-200.0
1290,-20.9525654859215,-21.2836716488562,0.31170580290387,-131.0
1300,-26.7863703290125,-26.8191379861597,0.14076952402799,-125.0
1310,-21.2314751181906,-20.9849096431433,0.26721171641329,-200.0
1320,-25.6764615042607,-25.3574835576798,9.37759087503152,-200.0
1330,-22.6012281060466,-22.7337282971,0.31922722784987,-200.0
1340,-27.7007515939206,-27.6886769490536,8.03536526690666,-157.0
1350,-28.0833935374817,-28.0446869323839,0.26898970818368,-200.0
1360,-29.52394956692,-29.6627290406326,0.3896387627567,-200.0
1370,-29.8152780184308,-29.8165362087178,0.21715126562904,-200.0
1380,-29.1954271180795,-29.2408831969326,12.1964860994329,-200.0
1390,-25.9597154402801,-26.0105305163689,1.94446646092998,-183.0
1400,-24.056397259232,-24.1086021847191,0.30802849983674,-94.0
1410,-28.2086653912084,-28.4561416880555,0.2085422745757,-130.0
1420,-29.2423103567712,-29.3637623430829,0.30243182006171,-160.0
1430,-28.2760424909501,-28.0275431874842,1.01959638793742,-156.0
1440,-22.2943907311087,-22.4744996270108,10.6665073276807,-115.0
1450,-18.7697052247801,-18.996018515819,0.64689668182116,-120.0
1460,-17.845705793396,-17.5553009494625,3.59037429366195,-200.0
1470,-24.5372926564442,-24.809345208407,0.34048770102732,-200.0
1480,-28.993296055665,-28.9267787742823,0.30670063411736,-200.0
1490,-28.7470614791647,-28.5790287504049,0.51431954660422,-200.0
1500,-27.4841002465188,-27.6831400672431,0.28276717930337,-200.0
1510,-26.6009375342291,-26.5257957784294,5.126091014954,-171.0
1520,-28.8644385290021,-28.8222943377029,7.04018762564833,-162.0
1530,-28.2061665138524,-28.1975622045417,0.27605416166954,-200.0
1540,-22.2972552887555,-22.5432060520454,0.59554656223321,-191.0
1550,-18.5002411300557,-18.6005048996303,0.27561768950174,-158.0
1560,-17.6468414383054,-17.5082993669321,0.85944497257117,-200.0
1570,-14.3970210048996,-14.6775205989095,0.49644894421188,-200.0
1580,-8.08747496701441,-8.32788418022771,0.35365406867961,-200.0
1590,-6.90478828470745,-7.09700454967073,0.23026536192951,-146.0
1600,-12.7946439563783,-12.7402052390735,4.49387085154628,-200.0
1610,-21.6687803064624,-21.8443442171783,0.17913976727513,-200.0
1620,-18.8400038781372,-18.6394669566718,0.15585066425494,-200.0
1630,-25.9780541503403,-25.7695175428879,0.06477971186918,-200.0
1640,-30.6002950819825,-30.5753468511822,0.11053226720725,-200.0
1650,-31.3052658339478,-31.1610854805681,7.42009829677981,-200.0
1660,-33.4238815337135,-33.328321173972,0.13853585302679,-200.0
1670,-26.7864761993447,-26.8715235255837,0.15428147901984,-200.0
1680,-25.5141348386816,-25.6519379329001,0.29685656720607,-200.0
1690,-28.5821250135953,-28.522528281841,0.21440993136728,-200.0
1700,-30.0623394196695,-29.6775539931827,10.9125541414157,-200.0
1710,-35.2958160320323,-35.0318384335989,9.93485803056266,-200.0
1720,-33.3716249433467,-33.7920293419179,0.45079815060897,-200.0
1730,-21.7489483432301,-21.7694701821036,0.38744125279822,-200.0
1740,-18.8848161681187,-19.2615444742869,0.6883945753078,-200.0
1750,-22.6558511996604,-22.9826058602727,2.99318910412801,-200.0
1760,-26.6867051912234,-26.4987013170584,2.2464787741245,-200.0
1770,-32.6472900957035,-32.1714744077688,0.40310573911623,-200.0
1780,-31.5009138478225,-31.3441834556132,0.39442519016551,-200.0
1790,-33.7241717068877,-33.4283866372238,13.8264345309416,-200.0
1800,-34.3196929035795,-34.2366834857215,10.4363143762437,-200.0
1810,-38.3010128243735,-38.6837372905359,0.66410894869543,-128.0
1820,-32.8785817826112,-32.8606674604086,7.15294279864758,-121.0
1830,-20.9931330297062,-20.9923187561806,0.65073054266,-200.0
1840,-14.8611535225972,-14.3586491830042,9.49516930068247,-200.0
1850,-14.2135507603548,-13.9728811682983,0.49054748133319,-200.0
1860,-19.2020912595323,-18.4964125333904,7.88459944113592,-200.0
1870,-19.797253786428,-20.2073911399279,0.89890096534624,-163.0
1880,-11.7326965828096,-11.8971755566605,0.95350650172738,-200.0
1890,-17.2249000907587,-17.526075704399,0.50939922046034,-134.0
1900,-3.37969112950998,-3.51901182528403,1.61600588901085,-200.0
1910,-6.61963153021975,-6.47240770803191,0.16823580479382,-200.0
1920,-7.99934779593574,-7.90908316240932,0.40802918463047,-200.0
1930,-15.3198767148965,-15.2533892036991,0.14201895125581,-200.0
1940,-19.8721211077979,-19.7441878524263,3.10892455808411,-200.0
1950,-29.6228718629878,-29.6802278887527,0.12025224147454,-200.0
1960,-34.3805843122967,-34.2889203475796,14.7720457420989,-200.0
1970,-30.1811992144817,-30.1673348120807,1.04151302100995,-113.0
1980,-30.0563382096659,-29.7464107283075,0.7221167842466,-200.0
1990,-24.2456025305286,-24.4200110737933,1.15211056716585,-192.0
2000,-7.26842504207154,-7.66884146349397,2.55131248612594,-200.0
2010,-9.1095220153863,-9.01337590797287,1.63038884589692,-200.0
2020,9.46992956744385,9.65999289840893,4.59381200183591,-157.0
2030,8.28033754751747,8.17100343403507,3.32351268460939,-200.0
2040,21.1727288618385,21.3156368305253,1.58207298078426,-200.0
2050,31.7004996008328,32.3246925157698,1.09931351763139,-200.0
2060,25.55555452589,25.7767295794301,0.42172589850355,-200.0
2070,30.4996616963881,30.3917658711093,6.28014763547486,-200.0
2080,15.3943609674402,15.8436931676723,1.57609594329552,-200.0
2090,9.84916674074378,9.83860746014219,2.00922748782291,-200.0
2100,-5.44114743846956,-5.73366466077705,0.91899622106044,-200.0
2110,-12.1408490032282,-12.290909956984,0.36394198400353,-200.0
2120,-19.5922062241685,-19.0844241110601,3.52021051324401,-200.0
2130,-22.9052034499973,-23.2787261385213,0.50231871021027,-200.0
2140,-22.7523105898938,-23.1882664045501,1.33276439848618,-200.0
2150,-15.8165223409909,-15.7132508270342,2.31879716611493,-96.0
2160,-16.2012732586918,-16.0381462525292,0.51260779256847,-200.0
2170,4.70118114375802,4.72578916495005,2.2815178112592,-132.0
2180,15.6436988018897,15.5674219170505,0.7823974687096,-200.0
2190,16.591453200195,16.6993339533828,0.7823874546153,-200.0
2200,7.16456230318162,7.06942405953479,0.73779781371456,-162.0
2210,-2.36555728006106,-2.50141195550384,0.36987060400493,-200.0
2220,-10.7607574887441,-10.7405392112105,1.39522525592872,-200.0
2230,-9.04220046874027,-8.89651291560146,1.34703903972524,-200.0
2240,-20.3464748775926,-20.7343045603597,0.54750663392347,-200.0
2250,-14.0654646554581,-13.7123210934307,6.79528413380566,-128.0
2260,-4.88176455643127,-4.6290614892284,1.28654469297411,-200.0
2270,8.58661799831403,8.9728469128874,0.62070996383486,-200.0
2280,8.38991767240132,7.87565636076155,4.9567636426313,-200.0
2290,10.3076613153691,10.4372188178954,0.33582848078249,-200.0
2300,13.115510315826,12.9058690249472,2.60152087459551,-200.0
2310,6.80928147857576,7.08838117691696,0.297962291495,-200.0
2320,-0.00609651482964,-0.12111483447987,0.30633036160751,-200.0
2330,-10.651715545446,-10.4807011827836,0.25481967589548,-200.0
2340,-12.0580186956567,-12.0584622824558,0.15433857254672,-200.0
2350,-12.6167768000404,-12.366125617142,0.48458013012604,-200.0
2360,-14.8332297009961,-14.6552249165853,4.48411895989287,-200.0
2370,-23.7281298449624,-24.6228705162018,1.30622680574023,-200.0
2380,-28.6057716257563,-28.6964076526159,5.10247122194126,-200.0
2390,-26.6396361475649,-26.4537808922445,1.27716937122687,-168.0
2400,-22.7924495111181,-22.579063181112,1.28617305323517,-96.0
2410,-19.6288179191744,-19.7816095924242,1.43600050136438,-157.0
2420,-18.3878704518797,-18.3482878922803,1.18766052194475,-200.0
2430,-14.0834629353251,-14.3133555681379,2.12129269175829,-184.0
2440,9.41557205560981,9.52323406538755,1.01116148589878,-160.0
2450,3.63973787198115,3.59256281993516,0.66322072290403,-200.0
2460,6.84406342272357,6.12246137058632,1.40410432271459,-126.0
2470,1.90510240841105,2.00856833755757,1.17376747523953,-200.0
2480,4.16353094134901,3.945993622267,5.70572041048716,-200.0
2490,3.79337817184093,3.12446655777996,1.31244888905923,-125.0
2500,6.60405336632979,6.51064925408915,0.62417293405148,-200.0
2510,0.06821545484548,-0.00512671187021,1.16108509588251,-200.0
2520,2.02496244344922,1.22376861680222,0.99096808964562,-200.0
2530,-5.97837715328441,-5.99971063778582,0.25879064212384,-200.0
2540,-11.7763807666324,-11.76735934829,0.1077911834152,-200.0
2550,-19.6510688561807,-19.5914368206372,0.21506561189266,-174.0
2560,-22.4712867898021,-22.6925425839194,5.45777664479806,-112.0
2570,-18.4243024554974,-18.4919053729552,2.71593789105726,-200.0
2580,-23.0090416576971,-23.1814679753626,0.34012843463497,-200.0
2590,-6.39213724340674,-6.87720506923874,8.55951468129,-113.0
2600,-12.9830731758789,-12.7900353478126,0.59313104838342,-172.0
2610,-0.20189790762275,-0.51533421971886,0.56009625769373,-200.0
2620,10.3708428813964,11.1769643821199,8.93748077435248,-113.0
2630,-3.79461948304781,-3.71035716209375,5.2280429496995,-200.0
2640,7.63285698460542,7.72226676077262,1.04796838773604,-162.0
2650,16.9301050129578,16.8249696114374,0.78937082880608,-200.0
2660,23.96776537461,24.2763996427396,0.60387206230482,-200.0
2670,30.5730907582317,30.421453680278,0.68849752234706,-156.0
2680,30.2494621087561,31.0268827217843,3.18286605932709,-184.0
2690,33.4600576585349,33.5958670536852,0.92690643796685,-200.0
2700,22.8753284774323,21.7903938404576,21.6550461339339,-200.0
2710,12.5258558575866,12.5688677636649,0.1324207422942,-200.0
2720,-5.42487781925139,-5.35207447273138,0.13970739253133,-200.0
2730,-19.4089066211515,-19.8888474541819,0.30672704796721,-200.0
2740,-31.3681295425306,-31.4754058239556,7.64818993943299,-200.0
2750,-32.961788016292,-32.7352729114198,7.24224314357149,-105.0
2760,-34.3243860393321,-34.0010331995958,2.7942541646492,-170.0
2770,-36.4750464460379,-36.296303970755,1.31094993495852,-104.0
2780,-25.6125892010053,-26.215296320722,1.25639201510088,-114.0
2790,-18.0680586547066,-18.7568745731174,1.26599623404951,-92.0
2800,-7.96875489095396,-8.37689650908375,1.57187696305419,-164.0
2810,4.18885149781753,3.77467137057364,2.48783124586892,-110.0
2820,-6.02936630248037,-5.81638668016008,1.69260816119633,-200.0
2830,17.6856856237588,18.2334749304987,1.48466761910706,-192.0
2840,38.0840551875284,37.5629477329927,5.95225601996778,-117.0
2850,47.0922688064031,48.0230966308149,26.8092296844593,-200.0
2860,42.2845813141665,42.2976558993251,0.71394665702501,-200.0
2870,53.3470343183045,53.4976106442523,0.5085616575595,-183.0
2880,51.3089082126415,50.6384873106655,1.37177788825237,-200.0
2890,50.1049607961052,52.2216229463678,6.41583169484702,-200.0
2900,33.3157769187629,33.061072454936,0.32173178687129,-200.0
2910,16.1643576195833,16.1013790512693,0.0590034339524,-200.0
2920,-2.94330024838095,-2.94391067843147,0.07541712801492,-200.0
2930,-14.6809611392691,-14.9224184527848,0.3895816849276,-200.0
2940,-23.7007561109877,-23.9498347662345,0.37405358972346,-200.0
2950,-29.7073013101416,-29.3681813325145,7.33331959379792,-200.0
2960,-32.7743771644825,-33.7228204053574,1.30869886109671,-200.0
2970,-35.1357394549266,-36.1272181368075,7.06184420232257,-200.0
2980,-30.9902510169081,-31.7779402912023,1.21018862467647,-200.0
2990,-30.165984451509,-30.0895866791308,1.29757590647133,-200.0
3000,-29.2908830664115,-29.5094544167347,4.45168432186123,-136.0
3010,-17.7902542881646,-17.7866456188265,2.19806544674997,-200.0
3020,-22.4316131359106,-22.4066645362921,0.42791188387198,-200.0
3030,-10.9069545015166,-10.6656245048037,1.07219654552755,-200.0
3040,-0.38319111500032,-0.30011032198042,0.29131044913507,-200.0
3050,-3.48044472021967,-3.59110516367729,0.47511288485592,-200.0
3060,-15.0231393249523,-15.2785398243179,0.33422280730639,-200.0
3070,-24.1221069381291,-24.1715234567406,0.25706351345385,-200.0
3080,-32.477044128873,-32.8692421235348,0.69369048516497,-200.0
3090,-32.6777108969439,-32.0456438695745,15.6272168703844,-200.0
3100,-33.5184538622423,-33.5485463487854,0.31558596996393,-199.0
3110,-34.0839515604016,-33.5639194125347,9.81586650560099,-200.0
3120,-27.0775537538742,-28.3024332958527,1.88996736579374,-200.0
3130,-29.7255704272631,-29.2618117654899,1.01339286022923,-200.0
3140,-22.6958169920511,-22.512495541099,4.63444119824998,-180.0
3150,-18.3385522438413,-17.6615017087619,0.78586757108971,-200.0
3160,-8.20798705519651,-7.67106105361867,1.0826124617196,-130.0
3170,0.79076203650656,0.73048655116454,0.46556971796351,-200.0
3180,0.05076067533155,0.23203203507833,0.39055925725358,-200.0
3190,0.85681378995724,0.89065296485653,0.18055908081039,-200.0
3200,-10.3587410706474,-10.182031710467,1.28682413434118,-200.0
3210,-10.1850113076487,-9.70994272586717,3.17893063188016,-200.0
3220,-18.8431879766352,-18.8671642966612,0.05017699516573,-200.0
3230,-27.9482066156391,-27.6431798191797,0.16932767982728,-200.0
3240,-33.4436259259548,-34.1817771764339,0.61646917764046,-200.0
3250,-37.8266571066729,-37.8290411839399,0.41750192472698,-200.0
3260,-40.3897828720733,-40.1295128964944,7.49621469143694,-200.0
3270,-40.6526514610113,-41.148796195038,7.15243166309832,-200.0
3280,-45.3257753316196,-45.0429381541437,27.4419662381877,-200.0
3290,-41.5911462350635,-41.7424890805632,5.26660729787382,-98.0
3300,-39.3254115865108,-39.2852624873228,0.2161200247965,-200.0
3310,-38.7797148263994,-39.2210525014909,0.36956226842419,-200.0
3320,-40.7017702857814,-40.9323990084391,0.27182276341196,-200.0
3330,-42.4808950926249,-43.0684170017247,0.51311766723301,-200.0
3340,-43.2043386849726,-43.1260220356553,0.22333801641256,-200.0
3350,-43.6659586661486,-42.7881143612006,10.9069825686903,-174.0
3360,-43.117567163077,-42.7212523039114,20.9538714466524,-200.0
3370,-30.8666947150319,-31.0970516572021,0.89613135648915,-200.0
3380,-34.6902874201874,-34.8164021571745,0.54176391887511,-200.0
3390,-20.5641725011002,-20.1702004652746,0.61681544202047,-116.0
3400,-11.9949228565239,-12.0077337194555,0.96525328650765,-200.0
3410,-8.10851701619619,-8.23433279783203,0.3856050697885,-188.0
3420,6.78450991178666,6.25113956633498,0.67482320785175,-200.0
3430,18.6555466656303,19.0677341113176,0.69539697436102,-200.0
3440,26.1878410068485,25.5599356838657,1.07635754876469,-200.0
3450,26.1610283764211,26.1410266827084,0.33871917533674,-200.0
3460,15.6471041824688,15.6717581071607,0.33849122709687,-200.0
3470,5.97937343782179,5.83298592733661,0.54010079169702,-200.0
3480,-10.1369793674944,-9.76569419742711,1.02508239299347,-200.0
3490,-23.3774576035603,-23.0870969085339,7.84591514208366,-167.0
3500,-30.3644732582209,-30.6727568094201,8.13514667546241,-200.0
3510,-30.2553163759422,-30.9668600568285,7.15163076810224,-200.0
3520,-27.0270644505042,-27.3033722561122,2.04755942078221,-114.0
3530,-27.7230185525506,-27.0809940716628,12.043364489157,-200.0
3540,-25.8094960267241,-25.9584095928287,3.38793148413774,-190.0
3550,-16.1081975798422,-16.1379824204829,2.58313339467731,-128.0
3560,-11.567530184084,-11.4749862404939,2.96942619617729,-147.0
3570,-7.49263913579463,-7.39633496647589,5.5030121200952,-138.0
3580,3.3928434360141,3.43700993645334,1.18113707189668,-200.0
3590,11.9329664157116,11.918915314877,3.82459846616558,-200.0
3600,6.84407007171491,6.87557562447532,0.66090198700175,-200.0
3610,0.72813187447392,0.24231505664886,1.0878019495671,-200.0
3620,-4.3052014836861,-4.32348169850055,0.63066362601254,-200.0
3630,-8.36116993997503,-7.93987383515556,0.88038047419295,-200.0
3640,-19.9047611229218,-19.4814681559804,0.66440242591846,-200.0
3650,-16.6125350718525,-16.5894335814744,1.26188326651525,-168.0
3660,-14.0272459303999,-14.1575589188837,0.7008626015238,-163.0
3670,-12.1949266548121,-11.819655332739,3.90100643913753,-180.0
3680,-11.3848277626371,-11.4040757601504,0.40193347720004,-200.0
3690,-7.90821827788523,-8.42244987072393,0.76943335426894,-200.0
3700,-6.36138060424789,-5.94233334142462,1.25325072604876,-200.0
3710,-12.2531012338394,-11.9245919631292,4.14210983020576,-200.0
3720,-21.7583540537614,-21.8187243553861,0.11207526900468,-200.0
3730,-22.5613660829841,-22.3793701965156,0.58579938475046,-200.0
3740,-23.4411362359682,-23.4065989375626,8.18901268382156,-96.0
3750,-22.2874480655472,-22.3166168818301,1.16920676801191,-200.0
3760,-17.0876332799267,-16.8886666417223,5.29971695154009,-115.0
3770,4.84940121093022,5.03045545290821,3.62870275592534,-200.0
3780,-5.78493137245532,-6.08317163607916,1.77919644437102,-200.0
3790,2.24585915515259,1.45214387384669,4.85766382645101,-163.0
3800,6.23865113707457,6.58143254369114,2.26618501241545,-200.0
3810,-1.21016946831843,-1.40746349220603,2.46440417793109,-200.0
3820,6.47050004752642,6.266550114499,0.60003215282052,-200.0
3830,4.89704170780208,4.68372186652833,1.52991493039281,-200.0
3840,10.2703836302146,9.81989059659551,9.15383221788199,-200.0
3850,3.4513769047188,3.5069272267129,0.09346620539883,-200.0
3860,0.64862001675426,0.77198827701198,0.07470285638819,-200.0
3870,-8.42974888016846,-8.10747464751155,1.39007496498347,-200.0
3880,-21.9181563430839,-21.9120025101617,3.3208651859478,-200.0
3890,-26.19229948998,-26.625281523444,0.44632808072306,-200.0
3900,-32.6802186424284,-32.7501377497294,0.06807411449967,-200.0
3910,-38.0301173192195,-37.726881987896,0.17232643841884,-200.0
3920,-37.6305806450958,-38.4138876520598,1.22541494628769,-200.0
3930,-39.2693021452081,-39.3392846735173,0.40322622933681,-200.0
3940,-41.8447005396307,-42.1244635284928,0.12657631020676,-200.0
3950,-44.9298949907334,-44.0585234209564,15.0129890221125,-200.0
3960,-45.0051680747904,-44.5558006351286,0.33279854715231,-200.0
3970,-45.0581436536322,-43.7340821026785,17.8017732248271,-200.0
3980,-44.9566369486543,-45.1853969686628,0.41528848716686,-200.0
3990,-43.7174533118363,-44.2779834304071,1.49272065178436,-200.0
4000,-40.9011570037534,-41.5779698852872,1.58365759235584,-200.0
4010,-38.5613071226269,-38.1946793407196,1.25673551544175,-159.0
4020,-35.746808093873,-34.6720124621829,34.7284496280248,-150.0
4030,-30.8189276387953,-30.6566937524872,1.39890985145249,-114.0
4040,-16.8662540097086,-16.8286631990238,1.74725774486538,-200.0
4050,-14.241899877644,-15.4814394144162,3.57734365633985,-170.0
4060,4.65725444992687,4.2921952720852,3.82138602407256,-129.0
4070,-1.8453402823376,-1.87674969389749,0.82234871568071,-200.0
4080,9.49485817739325,9.49503078306228,0.96796589486733,-129.0
4090,30.248766082232,29.8885132318749,2.36599144819054,-200.0
4100,46.8990603837778,46.6560316074795,2.44101773937694,-116.0
4110,26.1711385788872,25.8323905175672,2.80014870305229,-184.0
4120,43.0259589403486,43.6263480521585,3.61830423043062,-200.0
4130,46.6868273640915,47.3814364520135,14.125279738818,-200.0
4140,34.9340103560743,35.2995655662093,0.60563111105659,-200.0
4150,29.3992472607004,29.286868145765,0.19839372659688,-200.0
4160,16.5360348719981,16.9563756468504,1.17567283397346,-200.0
4170,5.13774061805283,4.87270230400211,0.17572631318725,-200.0
4180,-4.65341043237701,-4.4680859606289,0.24254620213712,-200.0
